id,name_en,name_hi,category,water_requirement_mm_per_season,irrigation_frequency_days,fertilizer_n_kg_per_ha,fertilizer_p_kg_per_ha,fertilizer_k_kg_per_ha,notes
559,Cinnamon - High Yielding,दालचीनी,Spice,305.6,12,187.1,118.8,96.0,"Estimated values — region, variety and management dependent. Validate locally before use."
914,Black Pepper - High Yielding #14,काली मिर्च,Spice,706.7,12,105.1,106.2,53.7,"Estimated values — region, variety and management dependent. Validate locally before use."
759,Okra (Bhindi) - High Yielding #59,भिन्डी,Vegetable,686.0,5,165.9,77.5,119.3,"Estimated values — region, variety and management dependent. Validate locally before use."
693,Sorghum (forage) - Variety A #93,ज्वार (चारा),Fodder,847.2,6,105.6,43.2,59.5,"Estimated values — region, variety and management dependent. Validate locally before use."
105,Moringa (Drumstick) - Short Duration,सहजन/मोरिंगा,Vegetable,586.2,6,130.8,71.2,182.7,"Estimated values — region, variety and management dependent. Validate locally before use."
755,Cherry - Short Duration #55,चेरी,Fruit,1244.3,16,280.9,83.6,338.9,"Estimated values — region, variety and management dependent. Validate locally before use."
143,Almond - Variety A,बादाम,Nut,877.7,9,168.2,38.9,218.5,"Estimated values — region, variety and management dependent. Validate locally before use."
229,Bitter Gourd (Karela) - High Yielding,करेला,Vegetable,845.3,9,168.6,76.6,194.2,"Estimated values — region, variety and management dependent. Validate locally before use."
251,Soybean,सोयाबीन,Oilseed,346.7,19,45.0,22.4,46.6,"Estimated values — region, variety and management dependent. Validate locally before use."
282,Brinjal (Eggplant) - Hybrid,बैंगन,Vegetable,486.1,9,198.7,71.4,135.2,"Estimated values — region, variety and management dependent. Validate locally before use."
760,Onion - Short Duration #60,प्याज,Vegetable,399.2,10,163.6,59.3,195.2,"Estimated values — region, variety and management dependent. Validate locally before use."
26,Banana,केला,Fruit,1403.9,20,256.3,176.3,226.9,"Estimated values — region, variety and management dependent. Validate locally before use."
115,Little Millet - Short Duration,सामा,Cereal,679.8,10,180.7,44.9,34.3,"Estimated values — region, variety and management dependent. Validate locally before use."
655,Fenugreek (Methi) - Short Duration #55,मेथी,Leafy Vegetable,666.0,7,191.3,78.7,53.8,"Estimated values — region, variety and management dependent. Validate locally before use."
